,0,1,2
16416,vortioxetine,troglitazone,2
16417,vortioxetine,urokinase,2
16418,vortioxetine,valproic acid,2
16419,vortioxetine,vemurafenib,2
16420,vortioxetine,venlafaxine,3
16421,vortioxetine,vilazodone,3
16422,vortioxetine,vorapaxar,2
16423,tolcapone,amitriptyline,2
16424,tolcapone,amoxapine,2
16425,tolcapone,asparaginase erwinia chrysanthemi,2
16426,tolcapone,asparaginase escherichia coli,2
16427,tolcapone,brivaracetam,2
16428,tolcapone,butalbital,2
16429,tolcapone,calaspargase pegol,2
16430,tolcapone,cannabidiol,2
16431,tolcapone,cannabis,2
16432,tolcapone,carbamazepine,2
16433,tolcapone,chloral hydrate,2
16434,tolcapone,clomipramine,2
16435,tolcapone,clozapine,2
16436,tolcapone,desipramine,2
16437,tolcapone,divalproex sodium,2
16438,tolcapone,doxepin,2
16439,tolcapone,efavirenz,2
16440,tolcapone,escitalopram,2
16441,tolcapone,eslicarbazepine,2
16442,tolcapone,ethanol,2
16443,tolcapone,ethotoin,2
16444,tolcapone,felbamate,2
16445,tolcapone,fluoxetine,2
16446,tolcapone,fluvoxamine,2
16447,tolcapone,interferon beta-1b,2
16448,tolcapone,linezolid,3
16449,tolcapone,mephenytoin,2
16450,tolcapone,methotrexate,2
16451,tolcapone,mirtazapine,2
16452,tolcapone,nortriptyline,2
16453,tolcapone,paraldehyde,2
16454,tolcapone,paroxetine,2
16455,tolcapone,pegaspargase,2
16456,tolcapone,phenytoin,2
16457,tolcapone,primidone,2
16458,tolcapone,procarbazine,3
16459,tolcapone,propoxyphene,3
16460,tolcapone,protriptyline,2
16461,tolcapone,quetiapine,2
16462,tolcapone,secobarbital,2
16463,tolcapone,thiopental,2
16464,tolcapone,trazodone,2
16465,tolcapone,trimipramine,2
16466,tolcapone,valproic acid,2
16467,tolcapone,venlafaxine,2
16468,cefixime,carbamazepine,1
16469,cefixime,ethacrynic acid,2
16470,cefixime,givosiran,2
16471,cefixime,neomycin,2
16472,bacampicillin,azithromycin,1
16473,bacampicillin,balsalazide,2
16474,bacampicillin,clarithromycin,1
16475,bacampicillin,demeclocycline,2
16476,bacampicillin,erythromycin,1
16477,bacampicillin,esomeprazole,2
16478,bacampicillin,lansoprazole,2
16479,bacampicillin,methotrexate,3
16480,bacampicillin,minocycline,2
16481,bacampicillin,oxytetracycline,2
16482,bacampicillin,rabeprazole,2
16483,bacampicillin,ranitidine,2
16484,bacampicillin,ranitidine bismuth citrate,2
16485,bacampicillin,sodium iodide i-123,2
16486,bacampicillin,sodium iodide-i-131,2
16487,bacampicillin,tetracycline,2
16488,bacampicillin,troleandomycin,1
16489,norfloxacin,acarbose,2
16490,norfloxacin,amiodarone,3
16491,norfloxacin,amitriptyline,2
16492,norfloxacin,amoxapine,2
16493,norfloxacin,azithromycin,2
16494,norfloxacin,balsalazide,2
16495,norfloxacin,betamethasone,3
16496,norfloxacin,bicalutamide,2
16497,norfloxacin,bromfenac,2
16498,norfloxacin,bupropion,3
16499,norfloxacin,cabozantinib,3
16500,norfloxacin,capecitabine,1
16501,norfloxacin,carboplatin,1
16502,norfloxacin,celecoxib,2
16503,norfloxacin,ceritinib,3
16504,norfloxacin,chlorpropamide,3
16505,norfloxacin,choline salicylate,2
16506,norfloxacin,cisapride,3
16507,norfloxacin,clarithromycin,2
16508,norfloxacin,clomipramine,2
16509,norfloxacin,clozapine,3
16510,norfloxacin,cortisone,3
16511,norfloxacin,cyclophosphamide,1
16512,norfloxacin,cyclosporine,2
16513,norfloxacin,dasatinib,2
16514,norfloxacin,deflazacort,3
16515,norfloxacin,desipramine,2
16516,norfloxacin,dexamethasone,3
16517,norfloxacin,diclofenac,2
16518,norfloxacin,doxepin,2
16519,norfloxacin,doxorubicin,2
16520,norfloxacin,dronedarone,3
16521,norfloxacin,efavirenz,3
16522,norfloxacin,erythromycin,2
16523,norfloxacin,escitalopram,3
16524,norfloxacin,ethacrynic acid,1
16525,norfloxacin,etodolac,2
16526,norfloxacin,etoposide,1
16527,norfloxacin,evening primrose,1
16528,norfloxacin,exenatide,2
16529,norfloxacin,fenoprofen,2
16530,norfloxacin,fludrocortisone,3
16531,norfloxacin,fluorouracil,1
16532,norfloxacin,fluoxetine,2
16533,norfloxacin,flurbiprofen,2
16534,norfloxacin,flutamide,2
16535,norfloxacin,gemcitabine,1
16536,norfloxacin,glyburide,3
16537,norfloxacin,hydrocortisone,3
16538,norfloxacin,ibuprofen,2
16539,norfloxacin,ifosfamide,1
16540,norfloxacin,ketoconazole,2
16541,norfloxacin,ketoprofen,2
16542,norfloxacin,lanthanum carbonate,2
16543,norfloxacin,lefamulin,3
16544,norfloxacin,lixisenatide,2
16545,norfloxacin,mechlorethamine,1
16546,norfloxacin,mefenamic acid,2
16547,norfloxacin,melatonin,1
16548,norfloxacin,meloxicam,2
16549,norfloxacin,methotrexate,2
16550,norfloxacin,methylprednisolone,3
16551,norfloxacin,mifepristone,3
16552,norfloxacin,mirtazapine,2
16553,norfloxacin,multivitamin with iron,2
16554,norfloxacin,multivitamin with iron and fluoride,2
16555,norfloxacin,multivitamin with minerals,2
16556,norfloxacin,"multivitamin, prenatal",2
16557,norfloxacin,nabumetone,2
16558,norfloxacin,naproxen,2
16559,norfloxacin,nateglinide,3
16560,norfloxacin,nilotinib,3
16561,norfloxacin,nortriptyline,2
16562,norfloxacin,osimertinib,3
16563,norfloxacin,panobinostat,3
16564,norfloxacin,piroxicam,2
16565,norfloxacin,pitolisant,2
16566,norfloxacin,posaconazole,2
16567,norfloxacin,prednisolone,3
16568,norfloxacin,prednisone,3
16569,norfloxacin,procarbazine,1
16570,norfloxacin,propafenone,2
16571,norfloxacin,propoxyphene,2
16572,norfloxacin,protriptyline,2
16573,norfloxacin,quetiapine,2
16574,norfloxacin,quinidine,3
16575,norfloxacin,quinine,2
16576,norfloxacin,rofecoxib,2
16577,norfloxacin,romidepsin,2
16578,norfloxacin,rucaparib,2
16579,norfloxacin,salsalate,2
16580,norfloxacin,saquinavir,3
16581,norfloxacin,selpercatinib,3
16582,norfloxacin,sodium salicylate,2
16583,norfloxacin,sodium thiosalicylate,2
16584,norfloxacin,sorafenib,2
16585,norfloxacin,sucralfate,2
16586,norfloxacin,sulfamethoxazole,1
16587,norfloxacin,sulindac,2
16588,norfloxacin,sunitinib,2
16589,norfloxacin,tamoxifen,2
16590,norfloxacin,tolbutamide,3
16591,norfloxacin,tolmetin,2
16592,norfloxacin,trazodone,2
16593,norfloxacin,triamcinolone,3
16594,norfloxacin,trimipramine,2
16595,norfloxacin,troglitazone,2
16596,norfloxacin,valdecoxib,2
16597,norfloxacin,vandetanib,3
16598,norfloxacin,vemurafenib,3
16599,norfloxacin,venlafaxine,2
16600,norfloxacin,verteporfin,2
16601,norfloxacin,vincristine,1
16602,norfloxacin,vincristine liposome,1
16603,givosiran,acetaminophen,2
16604,givosiran,amitriptyline,2
16605,givosiran,amoxapine,2
16606,givosiran,asparaginase erwinia chrysanthemi,2
16607,givosiran,asparaginase escherichia coli,2
16608,givosiran,balsalazide,2
16609,givosiran,calaspargase pegol,2
16610,givosiran,cannabidiol,2
16611,givosiran,cefamandole,2
16612,givosiran,cefazolin,2
16613,givosiran,cefepime,2
16614,givosiran,cefotaxime,2
16615,givosiran,cefotetan,2
16616,givosiran,cefpodoxime,2
16617,givosiran,ceftazidime,2
16618,givosiran,cefuroxime,2
16619,givosiran,cephradine,2
16620,givosiran,ciprofloxacin,2
16621,givosiran,clomipramine,2
16622,givosiran,clozapine,2
16623,givosiran,cyclophosphamide,2
16624,givosiran,cyclosporine,2
16625,givosiran,daptomycin,2
16626,givosiran,desipramine,2
16627,givosiran,dexfenfluramine,2
16628,givosiran,doxepin,2
16629,givosiran,doxorubicin,2
16630,givosiran,efavirenz,2
16631,givosiran,estramustine,2
16632,givosiran,exenatide,2
16633,givosiran,fenfluramine,2
16634,givosiran,fluoxetine,2
16635,givosiran,flutamide,2
16636,givosiran,fluvoxamine,2
16637,givosiran,gefitinib,2
16638,givosiran,ifosfamide,2
16639,givosiran,inotersen,3
16640,givosiran,interferon beta-1b,2
16641,givosiran,melatonin,1
16642,givosiran,mesalamine,2
16643,givosiran,methotrexate,2
16644,givosiran,mirtazapine,2
16645,givosiran,nalidixic acid,2
16646,givosiran,naproxen,2
16647,givosiran,neomycin,2
16648,givosiran,nortriptyline,2
16649,givosiran,olsalazine,2
16650,givosiran,paroxetine,2
16651,givosiran,pegaspargase,2
16652,givosiran,pitolisant,2
16653,givosiran,propafenone,2
16654,givosiran,propoxyphene,2
16655,givosiran,propranolol,2
16656,givosiran,protriptyline,2
16657,givosiran,ritonavir,2
16658,givosiran,sulfamethoxazole,2
16659,givosiran,sulfasalazine,2
16660,givosiran,tamoxifen,3
16661,givosiran,tamsulosin,2
16662,givosiran,temsirolimus,3
16663,givosiran,timolol,2
16664,givosiran,tolterodine,1
16665,givosiran,trazodone,2
16666,givosiran,trimipramine,2
16667,givosiran,zileuton,2
16668,gemcitabine,anakinra,2
16669,gemcitabine,asparaginase erwinia chrysanthemi,2
16670,gemcitabine,asparaginase escherichia coli,2
16671,gemcitabine,azathioprine,2
16672,gemcitabine,calaspargase pegol,2
16673,gemcitabine,cannabidiol,2
16674,gemcitabine,capecitabine,2
16675,gemcitabine,carboplatin,2
16676,gemcitabine,cinoxacin,1
16677,gemcitabine,ciprofloxacin,1
16678,gemcitabine,clozapine,3
16679,gemcitabine,cyclophosphamide,2
16680,gemcitabine,doxorubicin,2
16681,gemcitabine,efavirenz,2
16682,gemcitabine,enoxacin,1
16683,gemcitabine,etanercept,3
16684,gemcitabine,etoposide,1
16685,gemcitabine,fluorouracil,2
16686,gemcitabine,gatifloxacin,1
16687,gemcitabine,gemifloxacin,1
16688,gemcitabine,golimumab,3
16689,gemcitabine,grepafloxacin,1
16690,gemcitabine,ifosfamide,2
16691,gemcitabine,imatinib,2
16692,gemcitabine,infliximab,3
16693,gemcitabine,"influenza virus vaccine, inactivated",2
16694,gemcitabine,"influenza virus vaccine, live, trivalent",3
16695,gemcitabine,interferon alfa-2b,2
16696,gemcitabine,interferon beta-1b,2
16697,gemcitabine,levofloxacin,1
16698,gemcitabine,mechlorethamine,2
16699,gemcitabine,methotrexate,2
16700,gemcitabine,moxifloxacin,1
16701,gemcitabine,nalidixic acid,1
16702,gemcitabine,niraparib,2
16703,gemcitabine,ofloxacin,1
16704,gemcitabine,omacetaxine,2
16705,gemcitabine,pegaspargase,2
16706,gemcitabine,sparfloxacin,1
16707,gemcitabine,trovafloxacin,1
16708,gemcitabine,ustekinumab,2
16709,emapalumab,amiodarone,2
16710,emapalumab,apixaban,2
16711,emapalumab,atorvastatin,2
16712,emapalumab,carbamazepine,2
16713,emapalumab,fosphenytoin,2
16714,emapalumab,"influenza virus vaccine, live, trivalent",3
16715,emapalumab,mephenytoin,2
16716,emapalumab,phenytoin,2
16717,emapalumab,primidone,2
16718,emapalumab,propafenone,2
16719,emapalumab,quinidine,2
16720,emapalumab,rivaroxaban,2
16721,emapalumab,simvastatin,2
16722,emapalumab,venetoclax,2
16723,cefiderocol,bupropion,3
16724,cefiderocol,evening primrose,1
16725,entacapone,amitriptyline,2
16726,entacapone,amoxapine,2
16727,entacapone,brivaracetam,2
16728,entacapone,butalbital,2
16729,entacapone,cannabidiol,2
16730,entacapone,cannabis,2
16731,entacapone,carbamazepine,2
16732,entacapone,chloral hydrate,2
16733,entacapone,clomipramine,2
16734,entacapone,clozapine,2
16735,entacapone,desipramine,2
16736,entacapone,divalproex sodium,2
16737,entacapone,doxepin,2
16738,entacapone,escitalopram,2
16739,entacapone,eslicarbazepine,2
16740,entacapone,ethanol,2
16741,entacapone,ethotoin,2
16742,entacapone,felbamate,2
16743,entacapone,fluoxetine,2
16744,entacapone,fluvoxamine,2
16745,entacapone,linezolid,3
16746,entacapone,mephenytoin,2
16747,entacapone,mirtazapine,2
16748,entacapone,multivitamin with iron,2
16749,entacapone,multivitamin with iron and fluoride,2
16750,entacapone,multivitamin with minerals,2
16751,entacapone,"multivitamin, prenatal",2
16752,entacapone,nortriptyline,2
16753,entacapone,paraldehyde,2
16754,entacapone,paroxetine,2
16755,entacapone,phenytoin,2
16756,entacapone,primidone,2
16757,entacapone,procarbazine,3
16758,entacapone,propoxyphene,3
16759,entacapone,protriptyline,2
16760,entacapone,quetiapine,2
16761,entacapone,secobarbital,2
16762,entacapone,trazodone,2
16763,entacapone,trimipramine,2
16764,entacapone,valproic acid,2
16765,entacapone,venlafaxine,2
16766,voxelotor,abametapir topical,2
16767,voxelotor,acalabrutinib,2
16768,voxelotor,amiodarone,2
16769,voxelotor,amprenavir,3
16770,voxelotor,apixaban,2
16771,voxelotor,aprepitant,2
16772,voxelotor,atazanavir,3
16773,voxelotor,atorvastatin,2
16774,voxelotor,betamethasone,2
16775,voxelotor,bosentan,3
16776,voxelotor,budesonide,2
16777,voxelotor,cabozantinib,2
16778,voxelotor,cannabidiol,2
16779,voxelotor,cannabis,2
16780,voxelotor,carbamazepine,3
16781,voxelotor,ceritinib,3
16782,voxelotor,ciprofloxacin,2
16783,voxelotor,cisapride,3
16784,voxelotor,clarithromycin,3
16785,voxelotor,cobicistat,3
16786,voxelotor,conivaptan,3
16787,voxelotor,conjugated estrogens,2
16788,voxelotor,cortisone,2
16789,voxelotor,cyclosporine,2
16790,voxelotor,dabrafenib,3
16791,voxelotor,dasatinib,2
16792,voxelotor,deflazacort,2
16793,voxelotor,delavirdine,3
16794,voxelotor,dexamethasone,3
16795,voxelotor,dienestrol topical,2
16796,voxelotor,doxorubicin,2
16797,voxelotor,dronedarone,2
16798,voxelotor,duvelisib,2
16799,voxelotor,efavirenz,3
16800,voxelotor,erythromycin,2
16801,voxelotor,escitalopram,1
16802,voxelotor,estradiol topical,2
16803,voxelotor,estrone,2
16804,voxelotor,estropipate,2
16805,voxelotor,estropipate topical,2
16806,voxelotor,etoposide,2
16807,voxelotor,etravirine,3
16808,voxelotor,fludrocortisone,2
16809,voxelotor,fosamprenavir,3
16810,voxelotor,fosphenytoin,3
16811,voxelotor,fostamatinib,2
16812,voxelotor,gefitinib,2
16813,voxelotor,hydrocortisone,2
16814,voxelotor,imatinib,2
16815,voxelotor,indinavir,3
16816,voxelotor,itraconazole,3
16817,voxelotor,ivacaftor,3
16818,voxelotor,ketoconazole,3
16819,voxelotor,lorlatinib,3
16820,voxelotor,methylprednisolone,2
16821,voxelotor,mibefradil,3
16822,voxelotor,mifepristone,2
16823,voxelotor,mirabegron,1
16824,voxelotor,mirtazapine,2
16825,voxelotor,mitotane,3
16826,voxelotor,modafinil,3
16827,voxelotor,nafcillin,3
16828,voxelotor,nelfinavir,3
16829,voxelotor,nevirapine,3
16830,voxelotor,nilotinib,2
16831,voxelotor,nitisinone,2
16832,voxelotor,osimertinib,2
16833,voxelotor,panobinostat,2
16834,voxelotor,phenytoin,3
16835,voxelotor,ponatinib,2
16836,voxelotor,posaconazole,3
16837,voxelotor,prednisolone,2
16838,voxelotor,prednisone,2
16839,voxelotor,primidone,3
16840,voxelotor,quetiapine,2
16841,voxelotor,quinidine,2
16842,voxelotor,quinine,2
16843,voxelotor,red yeast rice,2
16844,voxelotor,rifabutin,3
16845,voxelotor,rifampin,3
16846,voxelotor,rifapentine,3
16847,voxelotor,ritonavir,3
16848,voxelotor,rivaroxaban,2
16849,voxelotor,rucaparib,2
16850,voxelotor,saquinavir,3
16851,voxelotor,selpercatinib,3
16852,voxelotor,sibutramine,1
16853,voxelotor,sildenafil,2
16854,voxelotor,simvastatin,2
16855,voxelotor,somapacitan-beco,2
16856,voxelotor,somatrem,2
16857,voxelotor,somatropin,2
16858,voxelotor,st. john's wort,3
16859,voxelotor,tamsulosin,2
16860,voxelotor,temsirolimus,2
16861,voxelotor,testosterone,2
16862,voxelotor,testosterone topical,2
16863,voxelotor,ticagrelor,2
16864,voxelotor,tolterodine,2
16865,voxelotor,trazodone,2
16866,voxelotor,triamcinolone,2
16867,voxelotor,triamcinolone ophthalmic,2
16868,voxelotor,troleandomycin,3
16869,voxelotor,venlafaxine,2
16870,voxelotor,vilazodone,2
16871,voxelotor,vincristine,2
16872,voxelotor,vincristine liposome,2
16873,ceritinib,abametapir topical,2
16874,ceritinib,acalabrutinib,3
16875,ceritinib,acarbose,2
16876,ceritinib,acetaminophen,2
16877,ceritinib,aminoglutethimide,2
16878,ceritinib,amiodarone,3
16879,ceritinib,amitriptyline,3
16880,ceritinib,amoxapine,3
16881,ceritinib,amprenavir,3
16882,ceritinib,apixaban,2
16883,ceritinib,aprepitant,2
16884,ceritinib,armodafinil,2
16885,ceritinib,asparaginase erwinia chrysanthemi,2
16886,ceritinib,asparaginase escherichia coli,2
16887,ceritinib,atazanavir,3
16888,ceritinib,atorvastatin,2
16889,ceritinib,azithromycin,3
16890,ceritinib,betamethasone,2
16891,ceritinib,bicalutamide,3
16892,ceritinib,bortezomib,2
16893,ceritinib,bosentan,2
16894,ceritinib,budesonide,3
16895,ceritinib,butalbital,2
16896,ceritinib,cabozantinib,3
16897,ceritinib,calaspargase pegol,2
16898,ceritinib,cannabidiol,2
16899,ceritinib,cannabis,2
16900,ceritinib,carbamazepine,3
16901,ceritinib,chlorpropamide,2
16902,ceritinib,ciprofloxacin,3
16903,ceritinib,cisapride,3
16904,ceritinib,clarithromycin,3
16905,ceritinib,clomipramine,3
16906,ceritinib,clozapine,3
16907,ceritinib,cobicistat,3
16908,ceritinib,conivaptan,3
16909,ceritinib,cortisone,2
16910,ceritinib,cyclophosphamide,2
16911,ceritinib,cyclosporine,3
16912,ceritinib,dabigatran,2
16913,ceritinib,dabrafenib,2
16914,ceritinib,danazol,2
16915,ceritinib,dasatinib,3
16916,ceritinib,deflazacort,3
16917,ceritinib,delavirdine,3
16918,ceritinib,desipramine,3
16919,ceritinib,dexamethasone,2
16920,ceritinib,doxepin,3
16921,ceritinib,doxorubicin,3
16922,ceritinib,dronedarone,3
16923,ceritinib,duvelisib,3
16924,ceritinib,efavirenz,3
16925,ceritinib,eravacycline,1
16926,ceritinib,erythromycin,3
16927,ceritinib,escitalopram,3
16928,ceritinib,eslicarbazepine,2
16929,ceritinib,esomeprazole,2
16930,ceritinib,etoposide,2
16931,ceritinib,etravirine,2
16932,ceritinib,exenatide,2
16933,ceritinib,felbamate,2
16934,ceritinib,fludrocortisone,2
16935,ceritinib,fluoxetine,3
16936,ceritinib,flutamide,3
16937,ceritinib,fluvoxamine,2
16938,ceritinib,fosamprenavir,3
16939,ceritinib,fosphenytoin,3
16940,ceritinib,fostamatinib,3
16941,ceritinib,gatifloxacin,3
16942,ceritinib,gefitinib,2
16943,ceritinib,gemifloxacin,3
16944,ceritinib,glyburide,2
16945,ceritinib,grepafloxacin,3
16946,ceritinib,griseofulvin,2
16947,ceritinib,hydrocortisone,2
16948,ceritinib,ifosfamide,2
16949,ceritinib,imatinib,2
16950,ceritinib,indinavir,3
16951,ceritinib,interferon beta-1b,2
16952,ceritinib,isoniazid,2
16953,ceritinib,itraconazole,3
16954,ceritinib,ivacaftor,3
16955,ceritinib,ketoconazole,3
16956,ceritinib,labetalol,3
16957,ceritinib,lansoprazole,2
16958,ceritinib,lefamulin,3
16959,ceritinib,levofloxacin,3
16960,ceritinib,levomilnacipran,3
16961,ceritinib,lixisenatide,2
16962,ceritinib,lorlatinib,3
16963,ceritinib,methotrexate,2
16964,ceritinib,methylprednisolone,3
16965,ceritinib,metreleptin,2
16966,ceritinib,mibefradil,3
16967,ceritinib,miconazole,2
16968,ceritinib,mifepristone,3
16969,ceritinib,mirabegron,1
16970,ceritinib,mirtazapine,3
16971,ceritinib,mitotane,3
16972,ceritinib,modafinil,2
16973,ceritinib,moricizine,3
16974,ceritinib,moxifloxacin,3
16975,ceritinib,nafcillin,2
16976,ceritinib,nateglinide,2
16977,ceritinib,nelfinavir,3
16978,ceritinib,nevirapine,2
16979,ceritinib,nilotinib,3
16980,ceritinib,niraparib,2
16981,ceritinib,nitisinone,2
16982,ceritinib,nortriptyline,3
16983,ceritinib,ofloxacin,3
16984,ceritinib,osimertinib,3
16985,ceritinib,panobinostat,3
16986,ceritinib,pegaspargase,2
16987,ceritinib,phenytoin,3
16988,ceritinib,pitolisant,3
16989,ceritinib,ponatinib,3
16990,ceritinib,posaconazole,3
16991,ceritinib,prednisolone,2
16992,ceritinib,prednisone,2
16993,ceritinib,primidone,3
16994,ceritinib,propafenone,3
16995,ceritinib,propoxyphene,3
16996,ceritinib,propranolol,3
16997,ceritinib,protriptyline,3
16998,ceritinib,quetiapine,3
16999,ceritinib,quinidine,3
17000,ceritinib,quinine,3
17001,ceritinib,rabeprazole,2
17002,ceritinib,ranitidine,2
17003,ceritinib,ranitidine bismuth citrate,2
17004,ceritinib,red yeast rice,3
17005,ceritinib,regorafenib,2
17006,ceritinib,rifabutin,2
17007,ceritinib,rifampin,3
17008,ceritinib,rifapentine,2
17009,ceritinib,ritonavir,3
17010,ceritinib,rivaroxaban,2
17011,ceritinib,romidepsin,3
17012,ceritinib,rucaparib,3
17013,ceritinib,saquinavir,3
17014,ceritinib,secobarbital,2
17015,ceritinib,selpercatinib,3
17016,ceritinib,sibutramine,1
17017,ceritinib,sildenafil,3
17018,ceritinib,simvastatin,3
17019,ceritinib,somapacitan-beco,2
17020,ceritinib,somatrem,2
17021,ceritinib,somatropin,2
17022,ceritinib,sorafenib,3
17023,ceritinib,sparfloxacin,3
17024,ceritinib,st. john's wort,3
17025,ceritinib,sulfamethoxazole,1
17026,ceritinib,sulfasalazine,2
17027,ceritinib,sulfinpyrazone,2
17028,ceritinib,sunitinib,3
17029,ceritinib,tamoxifen,3
17030,ceritinib,tamsulosin,3
17031,ceritinib,temsirolimus,3
17032,ceritinib,ticagrelor,3
17033,ceritinib,timolol,3
17034,ceritinib,tolbutamide,2
17035,ceritinib,tolterodine,2
17036,ceritinib,trazodone,3
17037,ceritinib,triamcinolone,3
17038,ceritinib,triamcinolone ophthalmic,2
17039,ceritinib,trimipramine,3
17040,ceritinib,troglitazone,2
17041,ceritinib,troleandomycin,3
17042,ceritinib,valproic acid,2
17043,ceritinib,vandetanib,3
17044,ceritinib,vemurafenib,3
17045,ceritinib,venetoclax,3
17046,ceritinib,venlafaxine,3
17047,ceritinib,vilazodone,3
17048,ceritinib,vincristine,3
17049,ceritinib,vincristine liposome,3
17050,ceritinib,vorapaxar,3
17051,bendroflumethiazide,acarbose,2
17052,bendroflumethiazide,amiodarone,3
17053,bendroflumethiazide,amitriptyline,2
17054,bendroflumethiazide,amoxapine,2
17055,bendroflumethiazide,benazepril,2
17056,bendroflumethiazide,betamethasone,2
17057,bendroflumethiazide,bromfenac,2
17058,bendroflumethiazide,bupropion,2
17059,bendroflumethiazide,cannabis,2
17060,bendroflumethiazide,capecitabine,2
17061,bendroflumethiazide,carbamazepine,2
17062,bendroflumethiazide,celecoxib,2
17063,bendroflumethiazide,chloral hydrate,2
17064,bendroflumethiazide,chlorpropamide,2
17065,bendroflumethiazide,cholestyramine,2
17066,bendroflumethiazide,cisapride,3
17067,bendroflumethiazide,clomipramine,2
17068,bendroflumethiazide,clozapine,2
17069,bendroflumethiazide,corticorelin,2
17070,bendroflumethiazide,corticotropin,2
17071,bendroflumethiazide,cortisone,2
17072,bendroflumethiazide,cosyntropin,2
17073,bendroflumethiazide,cyclophosphamide,2
17074,bendroflumethiazide,cyclosporine,2
17075,bendroflumethiazide,deflazacort,2
17076,bendroflumethiazide,demeclocycline,1
17077,bendroflumethiazide,dexamethasone,2
17078,bendroflumethiazide,diclofenac,2
17079,bendroflumethiazide,doxepin,2
17080,bendroflumethiazide,dronedarone,3
17081,bendroflumethiazide,escitalopram,2
17082,bendroflumethiazide,eslicarbazepine,2
17083,bendroflumethiazide,esomeprazole,2
17084,bendroflumethiazide,ethacrynic acid,2
17085,bendroflumethiazide,ethanol,2
17086,bendroflumethiazide,etodolac,2
17087,bendroflumethiazide,exenatide,2
17088,bendroflumethiazide,fenoprofen,2
17089,bendroflumethiazide,fludrocortisone,2
17090,bendroflumethiazide,fluorouracil,2
17091,bendroflumethiazide,fluoxetine,2
17092,bendroflumethiazide,flurbiprofen,2
17093,bendroflumethiazide,fluvoxamine,2
17094,bendroflumethiazide,garlic,1
17095,bendroflumethiazide,glyburide,2
17096,bendroflumethiazide,hydrocortisone,2
17097,bendroflumethiazide,ibuprofen,2
17098,bendroflumethiazide,iloprost,2
17099,bendroflumethiazide,ketoprofen,2
17100,bendroflumethiazide,labetalol,2
17101,bendroflumethiazide,lansoprazole,2
17102,bendroflumethiazide,levomilnacipran,2
17103,bendroflumethiazide,linezolid,2
17104,bendroflumethiazide,lixisenatide,2
17105,bendroflumethiazide,mefenamic acid,2
17106,bendroflumethiazide,meloxicam,2
17107,bendroflumethiazide,methotrexate,2
17108,bendroflumethiazide,methylprednisolone,2
17109,bendroflumethiazide,milnacipran,2
17110,bendroflumethiazide,minocycline,1
17111,bendroflumethiazide,mirtazapine,2
17112,bendroflumethiazide,"multivitamin, prenatal",2
17113,bendroflumethiazide,nabumetone,2
17114,bendroflumethiazide,naproxen,2
17115,bendroflumethiazide,nateglinide,2
17116,bendroflumethiazide,oxytetracycline,1
17117,bendroflumethiazide,paraldehyde,2
17118,bendroflumethiazide,paroxetine,2
17119,bendroflumethiazide,piroxicam,2
17120,bendroflumethiazide,prednisolone,2
17121,bendroflumethiazide,prednisone,2
17122,bendroflumethiazide,procarbazine,2
17123,bendroflumethiazide,propoxyphene,2
17124,bendroflumethiazide,propranolol,2
17125,bendroflumethiazide,quetiapine,2
17126,bendroflumethiazide,rabeprazole,2
17127,bendroflumethiazide,rofecoxib,2
17128,bendroflumethiazide,secobarbital,2
17129,bendroflumethiazide,sibutramine,2
17130,bendroflumethiazide,sildenafil,2
17131,bendroflumethiazide,sulindac,2
17132,bendroflumethiazide,tetracycline,1
17133,bendroflumethiazide,timolol,2
17134,bendroflumethiazide,tolbutamide,2
17135,bendroflumethiazide,tolmetin,2
17136,bendroflumethiazide,tolterodine,1
17137,bendroflumethiazide,topiramate,2
17138,bendroflumethiazide,trazodone,2
17139,bendroflumethiazide,treprostinil,2
17140,bendroflumethiazide,triamcinolone,2
17141,bendroflumethiazide,trimipramine,2
17142,bendroflumethiazide,troglitazone,2
17143,bendroflumethiazide,valdecoxib,2
17144,bendroflumethiazide,venlafaxine,2
17145,bendroflumethiazide,verteporfin,2
17146,bendroflumethiazide,vilazodone,2
17147,cefditoren,esomeprazole,2
17148,cefditoren,ethacrynic acid,2
17149,cefditoren,lansoprazole,2
17150,cefditoren,rabeprazole,2
17151,cefditoren,ranitidine,2
17152,cefditoren,ranitidine bismuth citrate,2
17153,bosentan,abametapir topical,2
17154,bosentan,acalabrutinib,2
17155,bosentan,amiodarone,2
17156,bosentan,amprenavir,2
17157,bosentan,apixaban,2
17158,bosentan,aprepitant,2
17159,bosentan,armodafinil,2
17160,bosentan,asparaginase erwinia chrysanthemi,2
17161,bosentan,asparaginase escherichia coli,2
17162,bosentan,atazanavir,2
17163,bosentan,atorvastatin,2
17164,bosentan,betamethasone,2
17165,bosentan,bortezomib,1
17166,bosentan,cabozantinib,2
17167,bosentan,calaspargase pegol,2
17168,bosentan,cannabidiol,2
17169,bosentan,carbamazepine,2
17170,bosentan,celecoxib,2
17171,bosentan,chlorotrianisene,2
17172,bosentan,chlorpropamide,2
17173,bosentan,ciprofloxacin,2
17174,bosentan,cisapride,2
17175,bosentan,clarithromycin,2
17176,bosentan,clopidogrel,2
17177,bosentan,cobicistat,3
17178,bosentan,conivaptan,2
17179,bosentan,conjugated estrogens,2
17180,bosentan,cortisone,2
17181,bosentan,cyclophosphamide,2
17182,bosentan,cyclosporine,3
17183,bosentan,dabrafenib,2
